id,price_doc
30832,5417459.5
30833,5582303.0
30834,4099498.5
30835,8697286.0
30836,6820101.0
30837,5202948.0
30838,4682289.0
30839,6646185.5
30840,11730126.0
30841,11647750.0
30842,8214661.5
30843,5661849.0
30844,7956402.5
30845,10033306.0
30846,4222331.5
30847,6494685.0
30848,8514572.0
30849,4641157.5
30850,3939065.0
30851,5289372.5
30852,6647244.0
30853,4098629.75
30854,6515375.0
30855,7958864.0
30856,9396772.0
30857,2422482.0
30858,4225277.0
30859,5854495.5
30860,6232064.0
30861,8769172.0
30862,6974567.0
30863,5506525.0
30864,7277132.0
30865,10235626.0
30866,7097714.0
30867,6652695.5
30868,9815856.0
30869,5894089.0
30870,4954274.0
30871,9186178.0
30872,5124810.5
30873,4147598.0
30874,5020434.0
30875,5726822.5
30876,5413346.5
30877,9910256.0
30878,5661250.0
30879,11285790.0
30880,6374227.0
30881,1662626.875
30882,11383956.0
30883,4049207.25
30884,5758094.5
30885,5496082.0
30886,7062777.5
30887,5843419.0
30888,4617301.5
30889,5696113.5
30890,7273683.0
30891,3772771.5
30892,3950372.25
30893,4248530.5
30894,6266529.0
30895,4347430.0
30896,6629369.5
30897,8415948.0
30898,7472296.5
30899,7295280.5
30900,3650778.75
30901,7310820.5
30902,1769423.125
30903,7435725.0
30904,8540512.0
30905,5743796.5
30906,6721290.5
30907,13457958.0
30908,4517079.5
30909,14179944.0
30910,7440109.0
30911,4676553.0
30912,7064004.0
30913,21940128.0
30914,6237753.0
30915,9554264.0
30916,5951082.5
30917,10297378.0
30918,7103804.5
30919,4968625.0
30920,5510604.5
30921,3681432.5
30922,6376048.0
30923,3702986.0
30924,5105159.5
30925,14617658.0
30926,6894045.5
30927,7833429.5
30928,5028551.5
30929,5105159.5
30930,10843898.0
30931,11803898.0
30932,5406168.5
30933,4643499.5
30934,15029708.0
30935,7408335.5
30936,7842678.0
30937,8624774.0
30938,4340211.5
30939,9832098.0
30940,7158335.0
30941,6796693.0
30942,3973511.0
30943,7319702.5
30944,5293275.5
30945,3765770.5
30946,14605176.0
30947,7156538.0
30948,8865256.0
30949,6348293.5
30950,6858098.0
30951,15794780.0
30952,7853863.5
30953,10896398.0
30954,4969712.0
30955,7444975.0
30956,7643861.0
30957,6437856.5
30958,36471816.0
30959,8700722.0
30960,7608606.0
30961,9190368.0
30962,12351708.0
30963,4081709.25
30964,5200912.5
30965,7494518.5
30966,14241016.0
30967,13558744.0
30968,3618658.0
30969,3701624.25
30970,7250849.5
30971,11468520.0
30972,3884891.5
30973,5428534.0
30974,5605928.5
30975,8116656.5
30976,5555601.0
30977,7690792.5
30978,8442982.0
30979,3727285.25
30980,7532306.5
30981,5932513.0
30982,7140468.0
30983,4119580.75
30984,5804852.0
30985,3647566.5
30986,10595818.0
30987,10026290.0
30988,6534399.5
30989,8342385.5
30990,13808610.0
30991,9642268.0
30992,2984094.5
30993,7770415.5
30994,5904534.0
30995,7545588.0
30996,5600591.5
30997,6816729.0
30998,6146247.5
30999,7679778.5
31000,8867686.0
31001,6500386.5
31002,10241694.0
31003,9261766.0
31004,4799287.5
31005,2870224.0
31006,8269711.5
31007,5116091.5
31008,5698349.0
31009,6944611.0
31010,7054361.0
31011,4269184.5
31012,6219441.0
31013,6451020.0
31014,15526572.0
31015,9076832.0
31016,4201112.5
31017,10166526.0
31018,5941908.0
31019,4669364.5
31020,7207592.5
31021,12417100.0
31022,21935602.0
31023,10432876.0
31024,5360559.0
31025,6403987.0
31026,6887159.5
31027,4549664.5
31028,3495504.5
31029,9101560.0
31030,7829664.5
31031,9711996.0
31032,10801972.0
31033,9849412.0
31034,7522793.5
31035,10396938.0
31036,7685398.5
31037,27389878.0
31038,4306862.5
31039,10422088.0
31040,6048116.5
31041,4283184.0
31042,3432412.75
31043,6767040.5
31044,9150848.0
31045,8447434.0
31046,13659036.0
31047,8158870.5
31048,6591874.5
31049,5520286.0
31050,7128743.5
31051,6455152.5
31052,4159394.0
31053,16836174.0
31054,6644710.0
31055,6297614.0
31056,12634242.0
31057,5632693.5
31058,7451254.5
31059,2993149.5
31060,7390326.5
31061,6534308.0
31062,6705897.5
31063,4023373.5
31064,5664476.5
31065,10075318.0
31066,4408813.0
31067,9035578.0
31068,4168996.25
31069,4751951.5
31070,4574360.0
31071,3638528.0
31072,8860304.0
31073,1738347.875
31074,7973232.5
31075,7778312.5
31076,7631306.5
31077,5532042.5
31078,4391537.5
31079,5535208.0
31080,7002086.0
31081,2938236.5
31082,11466098.0
31083,5093356.5
31084,10104204.0
31085,13110440.0
31086,3893757.25
31087,5207519.0
31088,8533586.0
31089,7010699.0
31090,35018320.0
31091,3286971.0
31092,7239112.0
31093,6646241.0
31094,6702664.5
31095,5311980.5
31096,21784004.0
31097,11657238.0
31098,10302132.0
31099,20043232.0
31100,5196539.0
31101,4599420.0
31102,6661554.0
31103,11549566.0
31104,5651843.0
31105,9033418.0
31106,4557276.5
31107,10435072.0
31108,7645749.0
31109,5777967.0
31110,9969506.0
31111,10776690.0
31112,6526943.5
31113,3787985.25
31114,5009210.5
31115,5312514.0
31116,6808830.5
31117,6725798.0
31118,4244819.5
31119,3188189.0
31120,6222742.5
31121,6851811.0
31122,6361655.0
31123,5224676.5
31124,5569352.5
31125,14800028.0
31126,19060724.0
31127,5895516.0
31128,6222649.5
31129,5416091.0
31130,12813414.0
31131,7816991.5
31132,10557936.0
31133,10328510.0
31134,6678933.0
31135,10708472.0
31136,11237010.0
31137,5047567.5
31138,6568947.5
31139,4221614.5
31140,7833867.5
31141,6887520.0
31142,9683212.0
31143,5522802.5
31144,4106234.75
31145,5649407.5
31146,5920309.0
31147,13492036.0
31148,6206716.5
31149,1891164.375
31150,8700352.0
31151,5285361.5
31152,8762474.0
31153,5569615.5
31154,16870978.0
31155,7072021.0
31156,7963854.5
31157,4614133.5
31158,9660188.0
31159,6492218.5
31160,5997471.5
31161,3586079.25
31162,4804486.5
31163,6541860.5
31164,6187135.5
31165,6671645.5
31166,5662599.5
31167,8045789.0
31168,11817566.0
31169,7396471.0
31170,5655268.0
31171,13677140.0
31172,5206579.5
31173,11425132.0
31174,9539442.0
31175,16512778.0
31176,5182608.0
31177,8288575.5
31178,4321610.0
31179,4965753.0
31180,4213532.5
31181,10556746.0
31182,7048387.0
31183,8831068.0
31184,5705564.5
31185,4813995.5
31186,9334354.0
31187,3761825.5
31188,5207727.0
31189,5784976.5
31190,7600466.0
31191,14858714.0
31192,4333670.5
31193,5865693.0
31194,12479042.0
31195,8172979.0
31196,5346987.5
31197,14906268.0
31198,6193065.5
31199,6778409.5
31200,11326404.0
31201,4037735.75
31202,3724409.5
31203,6554182.0
31204,3866287.25
31205,8771608.0
31206,6089709.5
31207,4033062.0
31208,5022434.5
31209,4342260.0
31210,6100060.0
31211,8094829.5
31212,5298308.0
31213,10768732.0
31214,6646006.0
31215,5158725.5
31216,5811432.0
31217,7327654.0
31218,8438550.0
31219,3742595.25
31220,7258594.5
31221,4053010.75
31222,7040853.5
31223,9749188.0
31224,7330076.0
31225,12197598.0
31226,6521008.0
31227,9504794.0
31228,9124266.0
31229,4044898.5
31230,5169204.0
31231,4707835.0
31232,7386245.0
31233,6622161.0
31234,6309093.5
31235,5742591.0
31236,6525142.0
31237,11542380.0
31238,6778409.5
31239,14077276.0
31240,6831836.5
31241,6530293.5
31242,7498758.5
31243,3958114.0
31244,7538849.5
31245,8704470.0
31246,11447006.0
31247,5943719.5
31248,7212800.5
31249,9818134.0
31250,6048998.5
31251,7371762.0
31252,6441943.0
31253,8904600.0
31254,6348017.0
31255,11796740.0
31256,6848876.0
31257,5354357.5
31258,8737884.0
31259,11015994.0
31260,8234237.0
31261,22234464.0
31262,5779964.5
31263,6755920.0
31264,3998123.5
31265,10936662.0
31266,8597396.0
31267,4194335.0
31268,4299603.5
31269,8627214.0
31270,4728197.5
31271,5980539.5
31272,18683826.0
31273,8533976.0
31274,6037711.0
31275,5163888.0
31276,6003340.0
31277,5083217.5
31278,14699178.0
31279,14057804.0
31280,7298443.5
31281,7225327.0
31282,11825082.0
31283,6518966.5
31284,4226920.0
31285,5819951.0
31286,7731228.5
31287,10078418.0
31288,4360178.5
31289,9234628.0
31290,6283805.0
31291,6553745.5
31292,4020014.5
31293,7487166.0
31294,4000900.25
31295,19077300.0
31296,9829960.0
31297,6832268.0
31298,3992009.0
31299,9818134.0
31300,7137525.5
31301,6846729.5
31302,5531149.0
31303,8899464.0
31304,7400644.0
31305,9657154.0
31306,3397409.5
31307,6083537.0
31308,8489544.0
31309,9044064.0
31310,55029212.0
31311,5695949.5
31312,6153497.5
31313,13499878.0
31314,6731196.5
31315,10019998.0
31316,12563748.0
31317,18363238.0
31318,9278332.0
31319,6652470.0
31320,5866567.0
31321,6632500.0
31322,7440629.0
31323,8785836.0
31324,6746338.0
31325,6305049.0
31326,5896152.5
31327,8801982.0
31328,14029202.0
31329,5768771.5
31330,11999704.0
31331,8246548.0
31332,5621211.5
31333,5665786.5
31334,4304486.5
31335,8710972.0
31336,9198016.0
31337,8153134.5
31338,4499983.5
31339,5267100.0
31340,8046847.5
31341,10345390.0
31342,5749175.5
31343,3838852.0
31344,4378087.0
31345,5284566.0
31346,4070676.25
31347,9097766.0
31348,12504404.0
31349,11514202.0
31350,3732345.25
31351,5541016.0
31352,10142054.0
31353,5266070.5
31354,8485838.0
31355,9786854.0
31356,4385798.0
31357,5663841.5
31358,2441814.0
31359,6830302.5
31360,9919652.0
31361,5267444.0
31362,10598376.0
31363,5198941.0
31364,3792159.25
31365,4023373.5
31366,7322609.0
31367,10073990.0
31368,7234093.5
31369,4369902.5
31370,9641430.0
31371,9276624.0
31372,7000165.5
31373,5979818.5
31374,6873326.5
31375,5943677.5
31376,6990902.5
31377,8595086.0
31378,6087127.5
31379,34763296.0
31380,4513997.0
31381,8549612.0
31382,5859377.0
31383,8242066.0
31384,27662800.0
31385,13182602.0
31386,9963920.0
31387,13648056.0
31388,5422738.5
31389,4467274.0
31390,7052542.5
31391,5560570.0
31392,10145764.0
31393,8980888.0
31394,6226883.5
31395,3963772.75
31396,10156134.0
31397,7847343.0
31398,2131201.75
31399,12382520.0
31400,4337950.5
31401,11270044.0
31402,8869118.0
31403,5659231.0
31404,5410826.5
31405,4415055.0
31406,6816957.0
31407,3685023.25
31408,6782699.0
31409,4891399.5
31410,12181210.0
31411,8472886.0
31412,10994902.0
31413,7757887.0
31414,4437628.5
31415,15903278.0
31416,6507133.5
31417,5713383.5
31418,7959050.5
31419,9807130.0
31420,9841374.0
31421,7168098.0
31422,6855365.5
31423,7355928.5
31424,19040630.0
31425,6905371.5
31426,5028110.0
31427,8599208.0
31428,8349848.5
31429,14211046.0
31430,4611224.5
31431,5792596.5
31432,5325421.5
31433,6690014.0
31434,4207716.5
31435,12013408.0
31436,9959012.0
31437,12609516.0
31438,9475944.0
31439,13500210.0
31440,6811379.5
31441,6758278.0
31442,7450879.5
31443,11591702.0
31444,7344371.0
31445,9721918.0
31446,15024924.0
31447,6976084.5
31448,8767252.0
31449,9466052.0
31450,6815544.5
31451,8435588.0
31452,11809858.0
31453,3096596.5
31454,5747532.5
31455,8227775.5
31456,5642136.5
31457,4797040.5
31458,16921270.0
31459,9140200.0
31460,5693820.0
31461,4816405.0
31462,3874633.0
31463,5855078.0
31464,8363270.5
31465,5444581.0
31466,50580708.0
31467,3735874.5
31468,14547318.0
31469,5553414.5
31470,5368606.0
31471,13059154.0
31472,2746915.0
31473,7975845.5
31474,4196161.5
31475,7558626.0
31476,21811248.0
31477,7459335.0
31478,5622868.0
31479,5821122.0
31480,9879968.0
31481,8903882.0
31482,11084996.0
31483,8400748.0
31484,6870493.5
31485,3235459.75
31486,3220333.0
31487,5107420.0
31488,15217318.0
31489,8465146.0
31490,4496959.5
31491,6334439.5
31492,8894788.0
31493,9927418.0
31494,6055259.0
31495,6018597.5
31496,9166058.0
31497,4763878.0
31498,7024986.5
31499,11876160.0
31500,11127022.0
31501,9285900.0
31502,9645940.0
31503,6126428.0
31504,10869514.0
31505,19794528.0
31506,8099260.0
31507,6995678.0
31508,6624670.0
31509,6097416.0
31510,6499806.0
31511,5744922.5
31512,5976560.5
31513,24913140.0
31514,25733316.0
31515,2167858.75
31516,16693322.0
31517,6080576.5
31518,8693880.0
31519,6492111.5
31520,6611031.0
31521,5289070.0
31522,4339115.0
31523,7479444.0
31524,10898096.0
31525,11850604.0
31526,5490742.5
31527,7148036.5
31528,4675430.0
31529,5780338.0
31530,6061136.5
31531,9854554.0
31532,5805658.0
31533,14220470.0
31534,8059742.5
31535,10184160.0
31536,7671200.0
31537,4196569.0
31538,4683860.5
31539,4023736.5
31540,9625056.0
31541,3004829.5
31542,6362592.0
31543,4086560.5
31544,5608563.0
31545,7813419.5
31546,12729018.0
31547,6556067.0
31548,6468421.5
31549,5645402.5
31550,5590651.0
31551,6075025.0
31552,8153284.0
31553,6910355.0
31554,8821552.0
31555,3912683.5
31556,8061275.0
31557,6527184.5
31558,10612950.0
31559,2963355.0
31560,8209367.0
31561,6764489.5
31562,31795490.0
31563,4453162.5
31564,9958428.0
31565,9919960.0
31566,6396990.5
31567,20086684.0
31568,7196776.0
31569,7456864.0
31570,6748967.0
31571,7048793.0
31572,3873744.5
31573,5544620.5
31574,11466694.0
31575,5740281.0
31576,6626775.5
31577,4988791.0
31578,9167570.0
31579,5769933.5
31580,7737258.0
31581,5661054.0
31582,6784148.5
31583,8787158.0
31584,4226102.5
31585,7172747.5
31586,13020670.0
31587,15769724.0
31588,9660954.0
31589,3891674.0
31590,6013524.5
31591,7549677.0
31592,7563436.5
31593,8028133.0
31594,8143317.0
31595,5796879.5
31596,4126401.0
31597,6599112.5
31598,3977360.75
31599,6625278.0
31600,7764211.0
31601,15644456.0
31602,5535017.0
31603,15643358.0
31604,4588537.5
31605,5723408.0
31606,6499978.5
31607,7225668.5
31608,5624805.0
31609,5301236.5
31610,7979307.0
31611,5557464.5
31612,6249741.5
31613,5120714.5
31614,14945994.0
31615,9774938.0
31616,11835252.0
31617,4542677.0
31618,7964882.0
31619,10248570.0
31620,4274621.5
31621,5995004.5
31622,35513520.0
31623,10539116.0
31624,5162210.5
31625,9844206.0
31626,5483961.5
31627,7220594.5
31628,11240192.0
31629,10425422.0
31630,3975503.25
31631,6188609.0
31632,19382484.0
31633,5945103.5
31634,9012144.0
31635,13064634.0
31636,6459906.0
31637,5841358.0
31638,7816938.0
31639,3962974.5
31640,11384944.0
31641,4430804.5
31642,3327059.25
31643,6425156.5
31644,11497126.0
31645,6112848.0
31646,9511540.0
31647,5671472.5
31648,11753060.0
31649,6069409.5
31650,6970964.0
31651,13331070.0
31652,5938693.5
31653,6016381.5
31654,6110818.0
31655,4427270.5
31656,21158800.0
31657,8166755.5
31658,4552348.0
31659,7428072.0
31660,5807386.5
31661,5673880.0
31662,7258051.0
31663,4247521.0
31664,3904218.75
31665,4833646.0
31666,6151382.0
31667,8593506.0
31668,10678314.0
31669,13354234.0
31670,7229437.0
31671,6335097.0
31672,9095222.0
31673,7665007.5
31674,9478936.0
31675,7554236.0
31676,7382684.5
31677,5144207.5
31678,5197041.5
31679,9005934.0
31680,7616671.5
31681,6873838.0
31682,4064358.5
31683,7169857.5
31684,5092444.0
31685,3938753.5
31686,12248130.0
31687,11146774.0
31688,11214236.0
31689,4217081.0
31690,7987020.0
31691,4219456.0
31692,4750301.0
31693,7156558.0
31694,8407770.0
31695,7378930.0
31696,3666672.75
31697,5229389.5
31698,3630654.75
31699,6032296.0
31700,5342615.5
31701,9173664.0
31702,6507213.0
31703,8946148.0
31704,6379939.5
31705,10536350.0
31706,5918635.0
31707,13050282.0
31708,9608914.0
31709,5347299.0
31710,11569306.0
31711,8283722.5
31712,8094137.5
31713,5601417.0
31714,5812239.5
31715,5573949.5
31716,5521339.5
31717,11176154.0
31718,5443598.0
31719,7002743.0
31720,5038314.5
31721,4752842.0
31722,6334648.5
31723,6198340.5
31724,6481391.5
31725,5870350.0
31726,12244022.0
31727,7057737.0
31728,5011929.0
31729,7355744.5
31730,3787367.25
31731,7073417.0
31732,8435516.0
31733,4268437.5
31734,4607254.0
31735,3168728.75
31736,6911709.5
31737,5510209.0
31738,5859587.0
31739,6658610.5
31740,8172538.0
31741,12487184.0
31742,13119470.0
31743,8104468.0
31744,5141271.0
31745,3730558.25
31746,10261696.0
31747,5633977.0
31748,18111098.0
31749,5872014.0
31750,9515842.0
31751,9083854.0
31752,4853219.0
31753,4460649.5
31754,7656424.0
31755,12176748.0
31756,2340328.5
31757,6651371.0
31758,6504399.0
31759,6551458.0
31760,6550586.0
31761,15664358.0
31762,2725510.0
31763,12049548.0
31764,6707098.0
31765,4545456.5
31766,9092972.0
31767,4101167.25
31768,7252300.0
31769,10678776.0
31770,3870630.25
31771,4288689.0
31772,9485586.0
31773,6566896.5
31774,6699757.0
31775,10516106.0
31776,1820228.375
31777,4685204.0
31778,11887074.0
31779,9261032.0
31780,7215350.0
31781,7795975.0
31782,6876742.0
31783,4191496.25
31784,6258620.5
31785,6484013.5
31786,5215792.0
31787,7179990.0
31788,6141261.0
31789,6533441.0
31790,4213684.5
31791,8959232.0
31792,7060604.0
31793,9277786.0
31794,6936352.0
31795,5659205.5
31796,4876194.5
31797,16301388.0
31798,8341197.5
31799,4900379.5
31800,6243024.0
31801,3850494.5
31802,7094037.0
31803,7491754.5
31804,6211592.5
31805,3862256.75
31806,7332156.5
31807,7352368.5
31808,8684890.0
31809,7875115.0
31810,3863783.25
31811,8110255.5
31812,7142737.0
31813,6703338.5
31814,5807798.5
31815,6087458.0
31816,5238062.5
31817,3746554.25
31818,6756428.0
31819,5877062.0
31820,10741350.0
31821,13806196.0
31822,5429523.0
31823,5074755.5
31824,3819549.0
31825,5156132.0
31826,6543962.5
31827,8145658.5
31828,5770196.0
31829,9829544.0
31830,6816745.5
31831,3492721.75
31832,12364426.0
31833,11721912.0
31834,6705191.0
31835,5249004.0
31836,8401394.0
31837,3846708.25
31838,8908044.0
31839,5238501.0
31840,10424162.0
31841,5304413.0
31842,7650279.5
31843,4042642.5
31844,6240263.5
31845,9268088.0
31846,5207664.0
31847,5316199.0
31848,5731849.0
31849,10075880.0
31850,6964374.0
31851,12267932.0
31852,8371737.0
31853,10117620.0
31854,6777726.0
31855,4775158.5
31856,6681114.5
31857,10026498.0
31858,12787666.0
31859,32253404.0
31860,7067379.0
31861,13794046.0
31862,7475186.0
31863,10350518.0
31864,3607764.0
31865,5280696.0
31866,3548983.25
31867,8797202.0
31868,5666577.5
31869,10539538.0
31870,3610180.25
31871,5394138.5
31872,12103510.0
31873,6291490.0
31874,5168090.0
31875,5430768.5
31876,5182712.5
31877,23349118.0
31878,3558228.0
31879,8622068.0
31880,10766284.0
31881,5377405.5
31882,14524524.0
31883,5086984.5
31884,5225168.5
31885,5839625.0
31886,9310242.0
31887,9507680.0
31888,4360840.0
31889,11781320.0
31890,4552804.0
31891,3449255.75
31892,4058470.25
31893,20403148.0
31894,8275453.0
31895,3682726.0
31896,3889791.5
31897,3826147.25
31898,4197940.5
31899,4213279.0
31900,6246102.0
31901,7398559.0
31902,7537338.0
31903,6355808.0
31904,4751046.0
31905,6690468.5
31906,4456891.5
31907,4153444.0
31908,3860399.75
31909,8076339.5
31910,4187729.0
31911,4194296.5
31912,7169088.5
31913,7260496.5
31914,6744272.5
31915,6997047.0
31916,4827946.0
31917,5722871.0
31918,4770870.5
31919,6568672.0
31920,3978454.25
31921,5685891.5
31922,5747820.0
31923,7915610.5
31924,12335418.0
31925,7113519.0
31926,9151458.0
31927,13848674.0
31928,7298931.5
31929,17235518.0
31930,7783384.5
31931,7080463.5
31932,8343674.5
31933,8187510.5
31934,6221434.0
31935,5668297.0
31936,4559388.0
31937,6843898.5
31938,6120199.0
31939,6794264.0
31940,7198572.5
31941,33543794.0
31942,6351459.5
31943,9150350.0
31944,4909994.5
31945,5577498.0
31946,11447120.0
31947,8322359.5
31948,6840472.0
31949,10264956.0
31950,13266198.0
31951,6508755.0
31952,6166945.5
31953,4036991.75
31954,11560762.0
31955,5447639.0
31956,9554608.0
31957,4738386.0
31958,4785291.0
31959,12910162.0
31960,7000177.0
31961,8924440.0
31962,4744093.0
31963,7964961.5
31964,5003247.5
31965,6970833.5
31966,14923736.0
31967,15308630.0
31968,7336033.0
31969,22332740.0
31970,6208134.5
31971,4109490.75
31972,5770357.0
31973,5172010.5
31974,7299590.0
31975,3971348.5
31976,4835836.5
31977,9558532.0
31978,5223861.5
31979,5034182.5
31980,5474057.0
31981,6731523.5
31982,7547005.0
31983,10776898.0
31984,7526351.5
31985,5413341.5
31986,4285101.5
31987,5975354.0
31988,8015612.0
31989,13563356.0
31990,3697189.75
31991,9370914.0
31992,5316178.0
31993,10911866.0
31994,7367832.5
31995,7562531.0
31996,11349230.0
31997,5829311.5
31998,4050854.0
31999,5737601.0
32000,6672284.5
32001,61720536.0
32002,21278250.0
32003,10922058.0
32004,7188006.5
32005,5379452.5
32006,16840000.0
32007,10185732.0
32008,7217696.0
32009,4112537.25
32010,8121080.0
32011,5196722.0
32012,1617699.375
32013,5767323.5
32014,5867713.0
32015,7593911.0
32016,6527555.0
32017,10749490.0
32018,7119956.5
32019,5846161.5
32020,5549644.0
32021,8705864.0
32022,5682591.5
32023,4005082.75
32024,5818511.0
32025,5851810.0
32026,4935994.5
32027,8113652.5
