id,price_doc
30735,18.1366539001
30736,18.1366539001
30737,8657913.0
30738,6959638.5
30739,18.1366539001
30740,18.1366539001
30741,18.1366539001
30742,18.1366539001
30743,18.1366539001
30744,9336331.0
30745,6642739.5
30746,18.1366539001
30747,12943869.0
30748,13581864.0
30749,10956677.0
30750,18.1366539001
30751,18.1366539001
30752,18.1366539001
30753,10028230.0
30754,9726474.0
30755,18.1366539001
30756,18.1366539001
30757,8090654.5
30758,15675455.0
30759,7738013.0
30760,18.1366539001
30761,10814167.0
30762,18.1366539001
30763,14253293.0
30764,18.1366539001
30765,8053850.0
30766,18.1366539001
30767,18.1366539001
30768,8524563.0
30769,8213338.5
30770,18.1366539001
30771,18.1366539001
30772,8651751.0
30773,18.1366539001
30774,6233559.0
30775,12448270.0
30776,8706545.0
30777,18.1366539001
30778,9187604.0
30779,7335454.5
30780,9078692.0
30781,18.1366539001
30782,18.1366539001
30783,18.1366539001
30784,18.1366539001
30785,9660023.0
30786,18.1366539001
30787,6271068.5
30788,18.1366539001
30789,7482966.5
30790,9966556.0
30791,18.1366539001
30792,18.1366539001
30793,12437993.0
30794,34732440.0
30795,10823667.0
30796,8068527.0
30797,14282783.0
30798,18.1366539001
30799,6261364.5
30800,9145717.0
30801,18.1366539001
30802,16800400.0
30803,18.1366539001
30804,18.1366539001
30805,16585568.0
30806,18.1366539001
30807,6746961.0
30808,14042726.0
30809,18.1366539001
30810,9022813.0
30811,18.1366539001
30812,7427921.0
30813,8499056.0
30814,18.1366539001
30815,18.1366539001
30816,7544644.5
30817,18.1366539001
30818,5700338.5
30819,8038837.0
30820,6479919.5
30821,9277429.0
30822,12158918.0
30823,18.1366539001
30824,18.1366539001
30825,18.1366539001
30826,18.1366539001
30827,18.1366539001
30828,7699443.5
30829,6915766.0
30830,9351691.0
30831,18.1366539001
30832,7969448.5
30833,8624669.0
30834,18.1366539001
30835,8973469.0
30836,18.1366539001
30837,18.1366539001
30838,6739000.5
30839,8888765.0
30840,8362910.0
30841,15060745.0
30842,7837589.5
30843,7376612.5
30844,6535191.5
30845,16749608.0
30846,6222736.5
30847,6949604.5
30848,18.1366539001
30849,18.1366539001
30850,18.1366539001
30851,18.1366539001
30852,18.1366539001
30853,18.1366539001
30854,8929484.0
30855,10108864.0
30856,13816661.0
30857,18.1366539001
30858,18.1366539001
30859,18.1366539001
30860,7871867.0
30861,18.1366539001
30862,8936567.0
30863,6532335.5
30864,18.1366539001
30865,18.1366539001
30866,18.1366539001
30867,8957292.0
30868,9635521.0
30869,8444602.0
30870,9244035.0
30871,21928672.0
30872,18.1366539001
30873,18.1366539001
30874,18.1366539001
30875,11550297.0
30876,18.1366539001
30877,10906231.0
30878,18.1366539001
30879,18.1366539001
30880,18.1366539001
30881,18.1366539001
30882,18.1366539001
30883,7150216.5
30884,18.1366539001
30885,6777799.5
30886,18.1366539001
30887,7391495.5
30888,6926775.5
30889,7801164.0
30890,7574400.5
30891,18.1366539001
30892,18.1366539001
30893,18.1366539001
30894,5716851.5
30895,18.1366539001
30896,9791609.0
30897,9413691.0
30898,9518551.0
30899,18.1366539001
30900,18.1366539001
30901,8873979.0
30902,18.1366539001
30903,9862933.0
30904,8938389.0
30905,18.1366539001
30906,6749879.5
30907,18980474.0
30908,18.1366539001
30909,10184930.0
30910,18.1366539001
30911,7646281.0
30912,9983259.0
30913,9991198.0
30914,9326695.0
30915,11614248.0
30916,18.1366539001
30917,8232784.5
30918,9104981.0
30919,18.1366539001
30920,7915689.5
30921,18.1366539001
30922,7931063.5
30923,18.1366539001
30924,18.1366539001
30925,13259952.0
30926,9795298.0
30927,8408128.0
30928,7316447.5
30929,18.1366539001
30930,10829164.0
30931,18.1366539001
30932,8419884.0
30933,8078768.5
30934,21396882.0
30935,9516055.0
30936,18.1366539001
30937,18.1366539001
30938,18.1366539001
30939,18.1366539001
30940,10349921.0
30941,7742544.0
30942,18.1366539001
30943,18.1366539001
30944,18.1366539001
30945,18.1366539001
30946,8353551.5
30947,18.1366539001
30948,8198437.0
30949,18.1366539001
30950,9200424.0
30951,9246013.0
30952,18.1366539001
30953,11561319.0
30954,18.1366539001
30955,9770766.0
30956,9111338.0
30957,7713951.0
30958,11021109.0
30959,6969094.0
30960,8844421.0
30961,11224673.0
30962,13766297.0
30963,18.1366539001
30964,6625475.5
30965,18.1366539001
30966,11453395.0
30967,11200097.0
30968,18.1366539001
30969,18.1366539001
30970,18.1366539001
30971,13312991.0
30972,18.1366539001
30973,18.1366539001
30974,18.1366539001
30975,7738216.5
30976,18.1366539001
30977,10026490.0
30978,9832101.0
30979,18.1366539001
30980,18.1366539001
30981,18.1366539001
30982,18.1366539001
30983,18.1366539001
30984,18.1366539001
30985,18.1366539001
30986,10366669.0
30987,13310095.0
30988,7455917.5
30989,8227406.0
30990,13549059.0
30991,8364199.0
30992,18.1366539001
30993,6367679.0
30994,11221304.0
30995,13627420.0
30996,18.1366539001
30997,18.1366539001
30998,17680162.0
30999,18.1366539001
31000,7623484.0
31001,18.1366539001
31002,15987017.0
31003,10971566.0
31004,18.1366539001
31005,18.1366539001
31006,15134680.0
31007,9315901.0
31008,18.1366539001
31009,10797979.0
31010,8270492.5
31011,18.1366539001
31012,18.1366539001
31013,18.1366539001
31014,19455852.0
31015,9734246.0
31016,18.1366539001
31017,10364483.0
31018,8694281.0
31019,18.1366539001
31020,18.1366539001
31021,10373188.0
31022,18.1366539001
31023,10365981.0
31024,8060427.0
31025,18.1366539001
31026,10374192.0
31027,18.1366539001
31028,7496441.5
31029,8128414.5
31030,18.1366539001
31031,10031905.0
31032,8922034.0
31033,18.1366539001
31034,13779902.0
31035,18.1366539001
31036,10130452.0
31037,13176501.0
31038,18.1366539001
31039,13199037.0
31040,6932879.5
31041,18.1366539001
31042,18.1366539001
31043,7468002.5
31044,20422062.0
31045,9894083.0
31046,18.1366539001
31047,7612945.0
31048,8222455.0
31049,10280728.0
31050,18.1366539001
31051,18.1366539001
31052,18.1366539001
31053,10192559.0
31054,6514966.5
31055,18.1366539001
31056,10373451.0
31057,18.1366539001
31058,18.1366539001
31059,18.1366539001
31060,18.1366539001
31061,18.1366539001
31062,7236374.5
31063,18.1366539001
31064,18.1366539001
31065,14087971.0
31066,18.1366539001
31067,7342839.5
31068,18.1366539001
31069,18.1366539001
31070,18.1366539001
31071,18.1366539001
31072,7557322.5
31073,18.1366539001
31074,9892751.0
31075,18.1366539001
31076,24307532.0
31077,18.1366539001
31078,18.1366539001
31079,18.1366539001
31080,10358226.0
31081,18.1366539001
31082,7681232.5
31083,18.1366539001
31084,10365039.0
31085,10180901.0
31086,18.1366539001
31087,18.1366539001
31088,18307948.0
31089,10712513.0
31090,31917246.0
31091,18.1366539001
31092,18.1366539001
31093,18.1366539001
31094,7207059.5
31095,7073900.0
31096,8633153.0
31097,8855073.0
31098,10008256.0
31099,16715095.0
31100,18.1366539001
31101,18.1366539001
31102,9679093.0
31103,9119949.0
31104,6733985.5
31105,7876958.0
31106,18.1366539001
31107,15047945.0
31108,17619736.0
31109,18.1366539001
31110,10363345.0
31111,8386512.0
31112,8311912.0
31113,18.1366539001
31114,8118285.0
31115,18.1366539001
31116,9138189.0
31117,10984772.0
31118,18.1366539001
31119,18.1366539001
31120,6927557.0
31121,6902001.5
31122,18.1366539001
31123,18.1366539001
31124,8158574.5
31125,18.1366539001
31126,13852554.0
31127,6510605.0
31128,6736389.5
31129,18.1366539001
31130,18.1366539001
31131,7284265.5
31132,12523879.0
31133,11591203.0
31134,13732462.0
31135,9930300.0
31136,12840575.0
31137,18.1366539001
31138,18.1366539001
31139,18.1366539001
31140,7396850.5
31141,9576137.0
31142,10365587.0
31143,18.1366539001
31144,18.1366539001
31145,8620079.0
31146,7130576.5
31147,7735252.5
31148,18.1366539001
31149,18.1366539001
31150,18.1366539001
31151,8313412.5
31152,6483275.5
31153,18.1366539001
31154,13052081.0
31155,10836953.0
31156,7653792.5
31157,18.1366539001
31158,5917608.5
31159,18.1366539001
31160,7645008.0
31161,18.1366539001
31162,18.1366539001
31163,7554137.0
31164,18.1366539001
31165,18.1366539001
31166,18.1366539001
31167,12665493.0
31168,13315132.0
31169,14101536.0
31170,8176505.5
31171,14205232.0
31172,18.1366539001
31173,8493384.0
31174,10520222.0
31175,13203521.0
31176,18.1366539001
31177,18.1366539001
31178,18.1366539001
31179,6635899.0
31180,18.1366539001
31181,18.1366539001
31182,9066115.0
31183,18.1366539001
31184,9280288.0
31185,18.1366539001
31186,9756027.0
31187,18.1366539001
31188,18.1366539001
31189,18.1366539001
31190,8259578.0
31191,9766029.0
31192,18.1366539001
31193,18.1366539001
31194,18.1366539001
31195,9909157.0
31196,8413893.0
31197,11935041.0
31198,9605697.0
31199,10357501.0
31200,18.1366539001
31201,18.1366539001
31202,18.1366539001
31203,18.1366539001
31204,18.1366539001
31205,18.1366539001
31206,7685871.0
31207,18.1366539001
31208,18.1366539001
31209,18.1366539001
31210,18.1366539001
31211,7062898.5
31212,18.1366539001
31213,9642321.0
31214,10357867.0
31215,18.1366539001
31216,18.1366539001
31217,18.1366539001
31218,18.1366539001
31219,18.1366539001
31220,9891623.0
31221,18.1366539001
31222,7937536.5
31223,10364671.0
31224,8615777.0
31225,18.1366539001
31226,6512800.5
31227,10364315.0
31228,6911549.5
31229,6883713.0
31230,18.1366539001
31231,18.1366539001
31232,8909705.0
31233,10355848.0
31234,7495018.5
31235,18.1366539001
31236,8433607.0
31237,9844807.0
31238,10358198.0
31239,10403073.0
31240,9845103.0
31241,10355603.0
31242,18.1366539001
31243,18.1366539001
31244,18.1366539001
31245,9464647.0
31246,24965134.0
31247,18.1366539001
31248,9941247.0
31249,10366102.0
31250,6477987.0
31251,18.1366539001
31252,18.1366539001
31253,6616791.5
31254,18.1366539001
31255,8324658.5
31256,8576848.0
31257,18.1366539001
31258,9197436.0
31259,13709881.0
31260,7034465.5
31261,13724895.0
31262,18.1366539001
31263,18.1366539001
31264,18.1366539001
31265,15541380.0
31266,6928795.5
31267,18.1366539001
31268,18.1366539001
31269,8014805.5
31270,18.1366539001
31271,18.1366539001
31272,26488024.0
31273,11764946.0
31274,12104418.0
31275,18.1366539001
31276,8322758.0
31277,10178601.0
31278,14079141.0
31279,14215601.0
31280,9401673.0
31281,18.1366539001
31282,10372445.0
31283,18.1366539001
31284,7704157.0
31285,18.1366539001
31286,7016481.5
31287,10366431.0
31288,18.1366539001
31289,18.1366539001
31290,18.1366539001
31291,7894018.5
31292,18.1366539001
31293,18.1366539001
31294,18.1366539001
31295,18.1366539001
31296,10364655.0
31297,9019845.0
31298,18.1366539001
31299,10365683.0
31300,7676753.0
31301,18.1366539001
31302,18.1366539001
31303,9190761.0
31304,18.1366539001
31305,7620239.5
31306,18.1366539001
31307,18.1366539001
31308,7874577.0
31309,9513488.0
31310,18.1366539001
31311,7313654.5
31312,11336930.0
31313,7440037.0
31314,10356517.0
31315,10366635.0
31316,18.1366539001
31317,14445783.0
31318,10106661.0
31319,10356915.0
31320,10021247.0
31321,18.1366539001
31322,18.1366539001
31323,9154239.0
31324,5946434.5
31325,7796629.0
31326,10258867.0
31327,9481371.0
31328,18.1366539001
31329,18.1366539001
31330,18.1366539001
31331,18.1366539001
31332,7533134.5
31333,9297181.0
31334,18.1366539001
31335,13198488.0
31336,10844446.0
31337,12354815.0
31338,18.1366539001
31339,10139449.0
31340,10954287.0
31341,10365923.0
31342,7562932.5
31343,18.1366539001
31344,6582974.0
31345,18.1366539001
31346,18.1366539001
31347,18.1366539001
31348,9466362.0
31349,8761518.0
31350,18.1366539001
31351,7798196.5
31352,8099608.5
31353,18.1366539001
31354,19946282.0
31355,18.1366539001
31356,6470369.0
31357,18.1366539001
31358,18.1366539001
31359,18.1366539001
31360,18.1366539001
31361,7304088.5
31362,10367865.0
31363,18.1366539001
31364,18.1366539001
31365,18.1366539001
31366,7332939.5
31367,9724651.0
31368,14118366.0
31369,18.1366539001
31370,8622911.0
31371,18.1366539001
31372,18.1366539001
31373,7772231.5
31374,7444826.5
31375,8385728.0
31376,10353822.0
31377,9136092.0
31378,8244742.5
31379,18.1366539001
31380,18.1366539001
31381,9587027.0
31382,12622624.0
31383,6839021.0
31384,10064089.0
31385,10934116.0
31386,15968992.0
31387,9860415.0
31388,18.1366539001
31389,18.1366539001
31390,7790481.5
31391,18.1366539001
31392,9889729.0
31393,7856887.5
31394,9321049.0
31395,18.1366539001
31396,8926279.0
31397,10357627.0
31398,18.1366539001
31399,12605103.0
31400,8309527.5
31401,9441719.0
31402,14577173.0
31403,18.1366539001
31404,13418202.0
31405,18.1366539001
31406,18.1366539001
31407,18.1366539001
31408,6924472.5
31409,18.1366539001
31410,9570365.0
31411,7518795.5
31412,9379383.0
31413,8805256.0
31414,18.1366539001
31415,16528363.0
31416,18.1366539001
31417,13681261.0
31418,6163911.5
31419,9514387.0
31420,10210969.0
31421,9565572.0
31422,6537670.0
31423,18.1366539001
31424,6939094.0
31425,18.1366539001
31426,7565292.5
31427,18.1366539001
31428,13880044.0
31429,32742444.0
31430,18.1366539001
31431,18.1366539001
31432,18.1366539001
31433,24923474.0
31434,18.1366539001
31435,7320403.5
31436,10346156.0
31437,10357363.0
31438,8360346.5
31439,8381389.5
31440,10529819.0
31441,8469181.0
31442,18.1366539001
31443,12130443.0
31444,8864948.0
31445,10594210.0
31446,8098318.0
31447,9026793.0
31448,9475823.0
31449,18076012.0
31450,9165193.0
31451,11258949.0
31452,15220165.0
31453,18.1366539001
31454,7154722.5
31455,9205453.0
31456,18.1366539001
31457,18.1366539001
31458,18.1366539001
31459,9914082.0
31460,18.1366539001
31461,5163249.5
31462,18.1366539001
31463,18.1366539001
31464,12097129.0
31465,7464110.0
31466,13996706.0
31467,18.1366539001
31468,24738978.0
31469,18.1366539001
31470,18.1366539001
31471,18.1366539001
31472,18.1366539001
31473,8024486.5
31474,18.1366539001
31475,8839425.0
31476,9364009.0
31477,12903181.0
31478,8575093.0
31479,8312662.5
31480,15426405.0
31481,7662054.5
31482,13497060.0
31483,10867503.0
31484,18.1366539001
31485,18.1366539001
31486,18.1366539001
31487,6606964.0
31488,15479603.0
31489,8699745.0
31490,18.1366539001
31491,7371630.5
31492,8961597.0
31493,11595999.0
31494,7530981.5
31495,18.1366539001
31496,12202890.0
31497,18.1366539001
31498,18.1366539001
31499,7619791.5
31500,30484006.0
31501,8849496.0
31502,20299392.0
31503,9890838.0
31504,11343155.0
31505,30687700.0
31506,8791015.0
31507,8207860.5
31508,18.1366539001
31509,8081423.5
31510,9877351.0
31511,18.1366539001
31512,18.1366539001
31513,14337395.0
31514,18.1366539001
31515,18.1366539001
31516,14068877.0
31517,8857493.0
31518,7953093.5
31519,7621267.0
31520,13691068.0
31521,7708990.0
31522,18.1366539001
31523,8434617.0
31524,18.1366539001
31525,8611123.0
31526,18.1366539001
31527,18.1366539001
31528,6823673.5
31529,8794565.0
31530,6994065.0
31531,20353804.0
31532,18.1366539001
31533,10463855.0
31534,7268895.0
31535,18.1366539001
31536,9600371.0
31537,18.1366539001
31538,18.1366539001
31539,18.1366539001
31540,10346559.0
31541,18.1366539001
31542,6946661.5
31543,18.1366539001
31544,18.1366539001
31545,8726915.0
31546,10357405.0
31547,8130759.0
31548,12353223.0
31549,18.1366539001
31550,8186238.0
31551,6985985.5
31552,30898916.0
31553,9025714.0
31554,8407133.0
31555,18.1366539001
31556,10358313.0
31557,7660054.5
31558,10348937.0
31559,18.1366539001
31560,10359560.0
31561,18.1366539001
31562,18.1366539001
31563,18.1366539001
31564,9472210.0
31565,18.1366539001
31566,7039447.5
31567,18.1366539001
31568,9001249.0
31569,9708556.0
31570,18.1366539001
31571,12821181.0
31572,18.1366539001
31573,8794019.0
31574,8074225.5
31575,18.1366539001
31576,18.1366539001
31577,18.1366539001
31578,9756245.0
31579,18.1366539001
31580,8691759.0
31581,18.1366539001
31582,7898336.0
31583,7872798.5
31584,18.1366539001
31585,10339417.0
31586,18.1366539001
31587,10617387.0
31588,8855857.0
31589,18.1366539001
31590,18.1366539001
31591,18.1366539001
31592,18.1366539001
31593,8428568.0
31594,18.1366539001
31595,6865691.5
31596,18.1366539001
31597,9090850.0
31598,18.1366539001
31599,18.1366539001
31600,7707420.5
31601,14582573.0
31602,18.1366539001
31603,16621747.0
31604,12245013.0
31605,18.1366539001
31606,18.1366539001
31607,8752242.0
31608,18.1366539001
31609,9785220.0
31610,7568089.0
31611,8357781.5
31612,13192347.0
31613,18.1366539001
31614,9249210.0
31615,10346395.0
31616,17554856.0
31617,18.1366539001
31618,18.1366539001
31619,15170084.0
31620,18.1366539001
31621,9026860.0
31622,7756937.0
31623,10635964.0
31624,18.1366539001
31625,8707536.0
31626,9473419.0
31627,8393693.0
31628,9444909.0
31629,18.1366539001
31630,18.1366539001
31631,18.1366539001
31632,19727928.0
31633,11586419.0
31634,9787711.0
31635,18.1366539001
31636,8101119.0
31637,18.1366539001
31638,18.1366539001
31639,18.1366539001
31640,8181320.5
31641,18.1366539001
31642,18.1366539001
31643,18.1366539001
31644,18813090.0
31645,18.1366539001
31646,8068527.5
31647,7754173.5
31648,9445276.0
31649,10353718.0
31650,8614097.0
31651,7199988.5
31652,18.1366539001
31653,9167971.0
31654,7509393.5
31655,18.1366539001
31656,8307141.0
31657,10745939.0
31658,18.1366539001
31659,8661161.0
31660,11356172.0
31661,6718195.0
31662,18.1366539001
31663,18.1366539001
31664,18.1366539001
31665,18.1366539001
31666,13738427.0
31667,10040915.0
31668,13338633.0
31669,8715398.0
31670,18.1366539001
31671,7074690.5
31672,9601709.0
31673,12256737.0
31674,10848585.0
31675,18.1366539001
31676,8796510.0
31677,18.1366539001
31678,18.1366539001
31679,8711141.0
31680,10228555.0
31681,6922805.0
31682,18.1366539001
31683,10339135.0
31684,18.1366539001
31685,18.1366539001
31686,18.1366539001
31687,13238707.0
31688,10350799.0
31689,18.1366539001
31690,10359774.0
31691,18.1366539001
31692,18.1366539001
31693,7673735.5
31694,18.1366539001
31695,18.1366539001
31696,18.1366539001
31697,18.1366539001
31698,18.1366539001
31699,7178083.5
31700,10386640.0
31701,18.1366539001
31702,5614581.5
31703,8863725.0
31704,7609807.5
31705,7900234.0
31706,8109966.5
31707,10368493.0
31708,8146869.0
31709,18.1366539001
31710,8642315.0
31711,9277925.0
31712,9154958.0
31713,18.1366539001
31714,18.1366539001
31715,18.1366539001
31716,8794788.0
31717,10262244.0
31718,18.1366539001
31719,10317206.0
31720,18.1366539001
31721,18.1366539001
31722,18.1366539001
31723,7399486.0
31724,6699953.5
31725,18.1366539001
31726,11851526.0
31727,12305911.0
31728,18.1366539001
31729,8359814.5
31730,18.1366539001
31731,18.1366539001
31732,8240451.0
31733,18.1366539001
31734,6921506.5
31735,18.1366539001
31736,18.1366539001
31737,18.1366539001
31738,18.1366539001
31739,8543727.0
31740,8779043.0
31741,18.1366539001
31742,10598693.0
31743,6926806.5
31744,18.1366539001
31745,18.1366539001
31746,8209083.5
31747,18.1366539001
31748,9625672.0
31749,18.1366539001
31750,9905265.0
31751,12935754.0
31752,18.1366539001
31753,18.1366539001
31754,9136616.0
31755,7803944.0
31756,18.1366539001
31757,7733313.0
31758,8116160.5
31759,18.1366539001
31760,18.1366539001
31761,18.1366539001
31762,18.1366539001
31763,8393384.0
31764,10997199.0
31765,18.1366539001
31766,8957911.0
31767,18.1366539001
31768,18.1366539001
31769,9593360.0
31770,18.1366539001
31771,18.1366539001
31772,30319812.0
31773,16434625.0
31774,18.1366539001
31775,7968728.0
31776,18.1366539001
31777,18.1366539001
31778,18.1366539001
31779,18.1366539001
31780,18.1366539001
31781,13065575.0
31782,10687718.0
31783,18.1366539001
31784,18.1366539001
31785,7517523.5
31786,18.1366539001
31787,10337793.0
31788,6463102.0
31789,18.1366539001
31790,18.1366539001
31791,18.1366539001
31792,18.1366539001
31793,12119051.0
31794,18.1366539001
31795,8353084.0
31796,18.1366539001
31797,8859743.0
31798,10375981.0
31799,8309287.5
31800,7435546.5
31801,18.1366539001
31802,7460129.5
31803,8365560.0
31804,7858557.5
31805,18.1366539001
31806,7842416.5
31807,11249021.0
31808,13015375.0
31809,13601585.0
31810,18.1366539001
31811,9002109.0
31812,10117357.0
31813,18.1366539001
31814,10933939.0
31815,18.1366539001
31816,8069493.5
31817,18.1366539001
31818,9965260.0
31819,18.1366539001
31820,6687645.5
31821,13276315.0
31822,8996994.0
31823,18.1366539001
31824,18.1366539001
31825,18.1366539001
31826,7595502.5
31827,9508613.0
31828,7936803.0
31829,15894675.0
31830,8844105.0
31831,18.1366539001
31832,8377833.5
31833,9266690.0
31834,18.1366539001
31835,18.1366539001
31836,14451675.0
31837,18.1366539001
31838,11155807.0
31839,18.1366539001
31840,9840361.0
31841,18.1366539001
31842,16269229.0
31843,18.1366539001
31844,18.1366539001
31845,8501571.0
31846,18.1366539001
31847,14928322.0
31848,18.1366539001
31849,18.1366539001
31850,10338270.0
31851,10353143.0
31852,18.1366539001
31853,10346776.0
31854,10337775.0
31855,18.1366539001
31856,10327705.0
31857,9103840.0
31858,15677276.0
31859,18.1366539001
31860,18.1366539001
31861,18.1366539001
31862,18.1366539001
31863,18.1366539001
31864,18.1366539001
31865,9063259.0
31866,18.1366539001
31867,8984636.0
31868,6979947.5
31869,9969212.0
31870,18.1366539001
31871,18.1366539001
31872,10369054.0
31873,18.1366539001
31874,18.1366539001
31875,18.1366539001
31876,18.1366539001
31877,13474488.0
31878,8304082.5
31879,6588997.5
31880,7107520.5
31881,18.1366539001
31882,9503418.0
31883,18.1366539001
31884,8587920.0
31885,9371775.0
31886,11100501.0
31887,7432026.5
31888,18.1366539001
31889,12533820.0
31890,18.1366539001
31891,7583917.0
31892,18.1366539001
31893,30623974.0
31894,8128739.5
31895,18.1366539001
31896,18.1366539001
31897,18.1366539001
31898,18.1366539001
31899,18.1366539001
31900,8712325.0
31901,18.1366539001
31902,18.1366539001
31903,10004333.0
31904,18.1366539001
31905,18.1366539001
31906,18.1366539001
31907,18.1366539001
31908,18.1366539001
31909,9255581.0
31910,18.1366539001
31911,18.1366539001
31912,6922445.0
31913,8320136.5
31914,6946522.0
31915,18.1366539001
31916,18.1366539001
31917,18.1366539001
31918,18.1366539001
31919,18.1366539001
31920,18.1366539001
31921,18.1366539001
31922,18.1366539001
31923,18.1366539001
31924,8561565.0
31925,7024728.5
31926,18.1366539001
31927,12899283.0
31928,18.1366539001
31929,17911344.0
31930,18.1366539001
31931,9216089.0
31932,6795975.0
31933,14311080.0
31934,18.1366539001
31935,18.1366539001
31936,18.1366539001
31937,9549422.0
31938,9550885.0
31939,7409998.5
31940,18.1366539001
31941,17510596.0
31942,8565492.0
31943,7594176.5
31944,18.1366539001
31945,8622594.0
31946,9055857.0
31947,9405550.0
31948,18.1366539001
31949,10414045.0
31950,11508475.0
31951,10028243.0
31952,7820256.0
31953,18.1366539001
